Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
FDV20,0.9315272402500745,1,0.1947251131433722,6,0.4018609634021284,OUT049,1999,1,0,1,2797.6916,False,False,False,False,False,False,False,False,False,True
FDE47,0.5713009824352486,0,0.11994519125335326,15,0.40329051470638166,OUT035,2004,2,1,1,2614.5966,False,False,False,False,False,False,True,False,False,False
FDU32,0.2518606728192914,0,0.07826422012726274,6,0.37967745112021134,OUT027,1985,1,2,3,4386.2904,False,False,False,False,False,True,False,False,False,False
NCB06,0.7767192616850254,0,0.26812147706542117,8,0.552643821010669,OUT027,1985,1,2,3,6391.68,False,False,False,False,False,True,False,False,False,False
FDV46,0.8124441798154212,0,0.03202599857894291,13,0.4648928006302251,OUT049,1999,1,0,1,3495.45,False,False,False,False,False,False,False,False,False,True
FDP45,0.6635903542721047,1,0.09434031966947623,13,0.9379622272477233,OUT027,1985,1,2,3,5033.448,False,False,False,False,False,True,False,False,False,False
FDK03,0.4790116105983923,1,0.2421082603454569,4,0.9462950512397368,OUT045,2002,2,1,1,4578.0408,False,False,False,False,False,False,False,True,False,False
FDX37,0.693361119380768,0,0.20521807757481447,3,0.2932108197678762,OUT035,2004,2,1,1,998.7,False,False,False,False,False,False,True,False,False,False
FDX58,0.5117594522179221,0,0.1399068366791818,13,0.6422157366094168,OUT013,1987,0,2,1,3478.805,False,True,False,False,False,False,False,False,False,False
FDQ46,0.1759452217922,0,0.3402030819382587,13,0.34450318847666206,OUT045,2002,2,1,1,2013.3792,False,False,False,False,False,False,False,True,False,False
FDL13,0.5534385233700505,1,0.18251464924831962,2,0.8528920400138541,OUT013,1987,0,2,1,1398.18,False,True,False,False,False,False,False,False,False,False
NCT30,0.27061625483774926,0,0.2637895106002531,9,0.06868382807353532,OUT018,2009,1,2,2,472.718,False,False,False,True,False,False,False,False,False,False
FDP20,0.9106877046740103,0,0.14685211505886697,6,0.40030832127892213,OUT045,2002,2,1,1,632.51,False,False,False,False,False,False,False,True,False,False
FDH40,0.41947008038106576,1,0.2579892627437835,5,0.22044971442930003,OUT013,1987,0,2,1,1543.3244,False,True,False,False,False,False,False,False,False,False
FDZ25,0.6635903542721047,1,0.08482066959961658,3,0.5861202792548675,OUT018,2009,1,2,2,1528.011,False,False,False,True,False,False,False,False,False,False
FDU27,0.8362607919023519,1,0.5491718669904283,10,0.06386970369917624,OUT027,1985,1,2,3,2109.2544,False,False,False,False,False,True,False,False,False,False
NCQ42,0.9404584697826734,0,0.1245258192027277,9,0.4073788277000183,OUT013,1987,0,2,1,1017.3424,False,True,False,False,False,False,False,False,False,False
FDU31,0.35397439714200657,1,0.07544031113734594,6,0.7944060740650191,OUT049,1999,1,0,1,2821.6604,False,False,False,False,False,False,False,False,False,True
FDC35,0.17147960702590054,0,0.6541128408892669,15,0.7490449850253652,OUT010,1998,2,2,0,621.1914,True,False,False,False,False,False,False,False,False,False
FDX43,0.06549568323905924,0,0.28026064140174156,6,0.5770837153393232,OUT018,2009,1,2,2,2330.3,False,False,False,True,False,False,False,False,False,False
FDU07,0.3896993152724025,0,0.19497399536999308,6,0.5159058805153176,OUT045,2002,2,1,1,1662.5026,False,False,False,False,False,False,False,True,False,False
DRD13,0.6219112831199762,0,0.1580093092834573,14,0.14485157793940875,OUT013,1987,0,2,1,1661.8368,False,True,False,False,False,False,False,False,False,False
DRK49,0.5713009824352486,0,0.11391127482021396,14,0.034057107348776566,OUT017,2007,2,1,1,527.9794,False,False,True,False,False,False,False,False,False,False
FDL12,0.6725215838047036,1,0.6758128134457287,0,0.11983103450617663,OUT019,1985,2,0,0,299.61,False,False,False,False,True,False,False,False,False,False
FDZ08,0.4730574575766597,1,0.3614306343276001,6,0.20954811238106882,OUT017,2007,2,1,1,1651.184,False,False,True,False,False,False,False,False,False,False
FDA10,0.9404584697826734,0,0.46204511773532164,13,0.3880213108408207,OUT018,2009,1,2,2,1470.0864,False,False,False,True,False,False,False,False,False,False
FDS20,0.2557308722834177,0,0.174755673606279,6,0.6376919367873466,OUT045,2002,2,1,1,1277.0044,False,False,False,False,False,False,False,True,False,False
FDA07,0.1783268830008931,1,0.09639595777792567,6,0.38674795754130764,OUT018,2009,1,2,2,857.5504,False,False,False,True,False,False,False,False,False,False
FDR08,0.8422149449240846,0,0.11896322162772843,6,0.33064146445816267,OUT035,2004,2,1,1,1890.2062,False,False,False,False,False,False,True,False,False,False
FDM44,0.4730574575766597,0,0.17606767956507588,6,0.3132831122792006,OUT019,1985,2,0,0,103.199,False,False,False,False,True,False,False,False,False,False
FDI22,0.4790116105983923,0,0.5197849368888444,13,0.7596452267927117,OUT010,1998,2,2,0,418.1224,True,False,False,False,False,False,False,False,False,False
NCM07,0.28818100625186066,0,0.12723047405296373,11,0.23048034282066435,OUT049,1999,1,0,1,1006.6896,False,False,False,False,False,False,False,False,False,True
FDN46,0.15808276272700206,1,0.4527437629315299,13,0.3049392525585912,OUT017,2007,2,1,1,3281.0624,False,False,True,False,False,False,False,False,False,False
NCW53,0.8213754093480203,0,0.09483435752415026,8,0.690693145624079,OUT018,2009,1,2,2,2886.243,False,False,False,True,False,False,False,False,False,False
FDZ51,0.40160762131586786,1,0.17699321411792054,10,0.2632420254127362,OUT049,1999,1,0,1,3046.7008,False,False,False,False,False,False,False,False,False,True
FDT04,0.7558797261089609,0,0.3067206616885032,5,0.040714198398630885,OUT018,2009,1,2,2,628.5152,False,False,False,True,False,False,False,False,False,False
FDZ48,0.7856504912176243,0,0.432584342879706,0,0.3491721505748766,OUT019,1985,2,0,0,223.7088,False,False,False,False,True,False,False,False,False,False
FDA08,0.43435546293539734,1,0.16156534374103737,6,0.5664834735719767,OUT046,1997,2,0,1,1315.6208,False,False,False,False,False,False,False,False,True,False
DRN37,0.30038701994641254,0,0.31643333618966424,14,0.5803341618618802,OUT018,2009,1,2,2,1336.9264,False,False,False,True,False,False,False,False,False,False
FDD35,0.45221792200059546,0,0.07885119169998049,15,0.3728972692514041,OUT017,2007,2,1,1,2157.192,False,False,True,False,False,False,False,False,False,False
FDZ48,0.7856504912176243,0,0.24837587027210267,0,0.34450318847666206,OUT046,1997,2,0,1,2460.7968,False,False,False,False,False,False,False,False,True,False
NCN54,0.9404584697826734,0,0.06283513918600055,9,0.1907602088978533,OUT018,2009,1,2,2,463.3968,False,False,False,True,False,False,False,False,False,False
FDU32,0.2518606728192914,0,0.0674831928924448,6,0.37882854892053597,OUT013,1987,0,2,1,1583.9382,False,True,False,False,False,False,False,False,False,False
FDK41,0.5802322119678476,0,0.4134219955696576,5,0.23740568696561606,OUT027,1985,1,2,3,3494.1184,False,False,False,False,False,True,False,False,False,False
FDR44,0.09258707948794287,1,0.33799473358853827,6,0.4244799625124789,OUT018,2009,1,2,2,913.4776,False,False,False,True,False,False,False,False,False,False
NCK29,0.0631140220303662,0,0.3163601167994741,8,0.3984874260606184,OUT027,1985,1,2,3,3572.017,False,False,False,False,False,True,False,False,False,False
FDT09,0.6308425126525752,1,0.030830806349134654,13,0.4186717736623,OUT045,2002,2,1,1,2241.0828,False,False,False,False,False,False,False,True,False,False
FDR11,0.35397439714200657,1,0.46339842657716396,1,0.5440096367377707,OUT045,2002,2,1,1,3048.6982,False,False,False,False,False,False,False,True,False,False
FDD57,0.8064900267936888,0,0.06589863304685196,6,0.2645153787122493,OUT027,1985,1,2,3,3713.1666,False,False,False,False,False,True,False,False,False,False
FDT10,0.7231318844894312,1,0.20177915216911826,13,0.12591851218004876,OUT013,1987,0,2,1,355.5372,False,True,False,False,False,False,False,False,False,False
FDR51,0.2667460553736231,1,0.5599092979201071,10,0.4994974498977922,OUT018,2009,1,2,2,2257.062,False,False,False,True,False,False,False,False,False,False
NCK17,0.38374516225066985,0,0.12012448584354757,8,0.030382209726381865,OUT049,1999,1,0,1,1198.44,False,False,False,False,False,False,False,False,False,True
FDY07,0.43137838642453114,0,0.3987253196691908,6,0.06388073942777203,OUT017,2007,2,1,1,275.6412,False,False,True,False,False,False,False,False,False,False
FDT14,0.3655849955343852,1,0.41760737589178476,4,0.38435744894702173,OUT018,2009,1,2,2,2277.036,False,False,False,True,False,False,False,False,False,False
FDJ21,0.7231318844894312,1,0.1214570052936845,13,0.48778005283567283,OUT027,1985,1,2,3,4228.4958,False,False,False,False,False,True,False,False,False,False
NCR42,0.270913962488836,0,0.12268604878394063,9,0.010611277495942262,OUT017,2007,2,1,1,199.74,False,False,True,False,False,False,False,False,False,False
DRG37,0.693361119380768,0,0.05582841652611486,14,0.5327166907754892,OUT049,1999,1,0,1,3739.1328,False,False,False,False,False,False,False,False,False,True
FDI24,0.3420660910985413,0,0.4478956690864906,0,0.6101357224836842,OUT019,1985,2,0,0,352.874,False,False,False,False,True,False,False,False,False,False
FDJ22,0.8451920214349509,0,0.1707745732683607,13,0.687442699101522,OUT035,2004,2,1,1,2684.5056,False,False,False,False,False,False,True,False,False,False
FDT28,0.520690681750521,0,0.2070183032073406,5,0.5016197053969806,OUT035,2004,2,1,1,1354.2372,False,False,False,False,False,False,True,False,False,False
FDH38,0.11134266150640071,0,0.02430742556266987,3,0.35904658096150055,OUT046,1997,2,0,1,1757.712,False,False,False,False,False,False,False,False,True,False
FDT43,0.7022923489133672,0,0.05995789499961814,6,0.09313475813078528,OUT045,2002,2,1,1,727.0536,False,False,False,False,False,False,False,True,False,False
FDX04,0.8958023221196785,1,0.1333383944630047,5,0.07448098119511848,OUT017,2007,2,1,1,527.3136,False,False,True,False,False,False,False,False,False,False
FDV46,0.8124441798154212,0,0.03220811990954945,13,0.4606482896318481,OUT017,2007,2,1,1,838.908,False,False,True,False,False,False,False,False,False,False
FDP10,0.8600774039892825,0,0.41773974451035634,13,0.3127024631746226,OUT049,1999,1,0,1,1164.4842,False,False,False,False,False,False,False,False,False,True
NCA53,0.40726406668651377,0,0.022331171256112083,8,0.06924240572092172,OUT046,1997,2,0,1,1312.2918,False,False,False,False,False,False,False,False,True,False
FDL52,0.12384638285203925,1,0.1479716988672035,5,0.02487538115708765,OUT046,1997,2,0,1,834.9132,False,False,False,False,False,False,False,False,True,False
FDQ32,0.791604644239357,1,0.14998514038401084,6,0.38475982858966784,OUT049,1999,1,0,1,3962.8416,False,False,False,False,False,False,False,False,False,True
FDT37,0.5713009824352486,0,0.11157909844170866,3,0.9550633620601838,OUT017,2007,2,1,1,4845.0266,False,False,True,False,False,False,False,False,False,False
NCO43,0.05626674605537363,0,0.15205993354793496,11,0.29376939741526265,OUT018,2009,1,2,2,1416.8224,False,False,False,True,False,False,False,False,False,False
FDI53,0.2584102411431974,1,0.44962938824923787,5,0.559144714055783,OUT017,2007,2,1,1,1127.8652,False,False,True,False,False,False,False,False,False,False
FDO19,0.782673414706758,1,0.08499359478694878,6,0.07985368321686398,OUT010,1998,2,2,0,97.2068,True,False,False,False,False,False,False,False,False,False
FDG12,0.12384638285203925,1,0.004792108522876097,0,0.3820900311716887,OUT019,1985,2,0,0,120.5098,False,False,False,False,True,False,False,False,False,False
FDG53,0.3242036320333432,0,0.14781327654677884,5,0.4640438984305496,OUT018,2009,1,2,2,2376.906,False,False,False,True,False,False,False,False,False,False
FDK36,0.15093777910092288,0,0.012913991700921515,0,0.06924240572092172,OUT046,1997,2,0,1,1458.102,False,False,False,False,False,False,False,False,True,False
FDR55,0.45221792200059546,1,0.4297126332972004,6,0.6718942064122677,OUT046,1997,2,0,1,3403.5696,False,False,False,False,False,False,False,False,True,False
FDV16,0.19023518904435843,1,0.27295187184548503,5,0.013861724018499277,OUT017,2007,2,1,1,441.4254,False,False,True,False,False,False,False,False,False,False
FDS31,0.5087823757070555,1,0.1407647495099082,6,0.6245449884209741,OUT027,1985,1,2,3,2526.0452,False,False,False,False,False,True,False,False,False,False
NCK06,0.02828222685323012,0,0.017952575853200238,9,0.3861893798939212,OUT013,1987,0,2,1,2059.9852,False,True,False,False,False,False,False,False,False,False
FDN03,0.3122953259898779,1,0.04068800691161424,10,0.9267923721043947,OUT046,1997,2,0,1,1001.3632,False,False,False,False,False,False,False,False,True,False
NCT30,0.27061625483774926,0,0.4563863291916232,9,0.06741047477402223,OUT019,1985,2,0,0,141.8154,False,False,False,False,True,False,False,False,False,False
FDC50,0.6725215838047036,0,0.7211152904498469,3,0.2632420254127362,OUT010,1998,2,2,0,285.6282,True,False,False,False,False,False,False,False,False,False
FDE11,0.782673414706758,1,0.41501198773640124,15,0.6464492118791978,OUT035,2004,2,1,1,7033.5112,False,False,False,False,False,False,True,False,False,False
FDM03,0.48198868710925874,0,0.40100581879882685,10,0.31750555182038587,OUT035,2004,2,1,1,2679.845,False,False,False,False,False,False,True,False,False,False
NCP05,0.8958023221196785,0,0.053548086725251846,8,0.5051494407432309,OUT018,2009,1,2,2,2580.6408,False,False,False,True,False,False,False,False,False,False
FDJ41,0.13664781184876446,0,0.06796382237752667,5,0.9761076475901367,OUT046,1997,2,0,1,2878.2534,False,False,False,False,False,False,False,False,True,False
FDR47,0.791604644239357,0,0.2849313130435456,1,0.702421578414794,OUT027,1985,1,2,3,6242.5408,False,False,False,False,False,True,False,False,False,False
FDK36,0.15093777910092288,0,0.013058498831924979,0,0.08112703651637701,OUT017,2007,2,1,1,340.2238,False,False,True,False,False,False,False,False,False,False
FDQ23,0.1187853527835665,0,0.07416892750266794,1,0.3057881547582667,OUT017,2007,2,1,1,2050.664,False,False,True,False,False,False,False,False,False,False
NCK42,0.17386126823459358,0,0.033536613180902536,9,0.7836606700215282,OUT027,1985,1,2,3,7334.4528,False,False,False,False,False,True,False,False,False,False
NCO06,0.8749627865436143,0,0.5800336030087123,9,0.019804039416226965,OUT010,1998,2,2,0,67.9116,True,False,False,False,False,False,False,False,False,False
FDV24,0.0643048526347127,0,0.3391351738072028,0,0.5034626720724759,OUT018,2009,1,2,2,2546.685,False,False,False,True,False,False,False,False,False,False
FDK40,0.14766299493896995,0,0.0643573189614939,5,0.9796373829363867,OUT046,1997,2,0,1,4207.856,False,False,False,False,False,False,False,False,True,False
FDT23,0.1884489431378386,1,0.2443027814419721,1,0.1965573620194365,OUT046,1997,2,0,1,1947.465,False,False,False,False,False,False,False,False,True,False
FDB50,0.5028282226853229,0,0.4988499334502255,3,0.19825516641878724,OUT018,2009,1,2,2,1168.479,False,False,False,True,False,False,False,False,False,False
NCF43,0.23548675200952657,0,0.1420454266428066,9,0.4705337557470679,OUT049,1999,1,0,1,1717.764,False,False,False,False,False,False,False,False,False,True
FDU26,0.7231318844894312,1,0.13541181753820597,4,0.3726179804277109,OUT027,1985,1,2,3,1549.3166,False,False,False,False,False,True,False,False,False,False
FDC10,0.3122953259898779,1,0.23852252189129342,13,0.3833633844712019,OUT049,1999,1,0,1,1566.6274,False,False,False,False,False,False,False,False,False,True
FDK51,0.9106877046740103,0,0.005924605837717511,4,0.9970288423011362,OUT049,1999,1,0,1,3179.8608,False,False,False,False,False,False,False,False,False,True
FDV09,0.44924084548972903,0,0.10798814641880303,13,0.48974611033012105,OUT010,1998,2,2,0,296.9468,True,False,False,False,False,False,False,False,False,False
DRL37,0.6516820482286394,0,0.17299233989480953,14,0.05257675773689466,OUT049,1999,1,0,1,562.601,False,False,False,False,False,False,False,False,False,True
FDQ45,0.2944328669246799,1,0.02120386273145081,13,0.6412216721335969,OUT010,1998,2,2,0,1102.5648,True,False,False,False,False,False,False,False,False,False
FDO45,0.5117594522179221,1,0.11948956287197152,13,0.24319180435860346,OUT027,1985,1,2,3,1845.5976,False,False,False,False,False,True,False,False,False,False
FDP27,0.21434950878237563,0,0.3896203098426314,10,0.6772669084340132,OUT035,2004,2,1,1,2466.789,False,False,False,False,False,False,True,False,False,False
NCE07,0.21583804703780884,0,0.03398375300706144,9,0.474644140197896,OUT018,2009,1,2,2,1843.6002,False,False,False,True,False,False,False,False,False,False
FDL26,0.8005358737719559,0,0.23801529118857406,3,0.5263499242779238,OUT027,1985,1,2,3,5141.3076,False,False,False,False,False,True,False,False,False,False
FDL09,0.8958023221196785,1,0.41756856870571507,13,0.5857068638836257,OUT049,1999,1,0,1,1174.4712,False,False,False,False,False,False,False,False,False,True
NCA17,0.9553438523370053,0,0.12290764767817997,8,0.4989388722504058,OUT046,1997,2,0,1,2684.5056,False,False,False,False,False,False,False,False,True,False
