URL,区域,房源维护时间,房源编号,租赁方式,房屋类型,房屋类型厅室,房屋类型面积,房屋类型精装修,经纪人,面积,朝向,维护,入住,楼层,电梯,车位,用水,用电,燃气,采暖,租期,看房,付款方式,租金,押金,服务费,中介费
https://bj.lianjia.com/zufang/BJ2457765388747022336.html,朝阳 管庄 朗廷,2020-04-22,BJ2457765388747022336,整租,1房间1卫 40㎡ 精装修,1房间1卫,40㎡,精装修,郑士恩,40㎡,北,今天,随时入住,中楼层/12层,有,暂无数据,商水,商电,无,集中供暖,2年以内,需提前预约,季付,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2374559942884458496.html,大兴 天宫院 保利春天派,2020-04-22,BJ2374559942884458496,整租,1房间1卫 47㎡,1房间1卫,47㎡,#,肖敬博,47㎡,西,今天,随时入住,低楼层/12层,有,租用车位,商水,商电,无,集中供暖,1年以内,需提前预约,季付,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2481217531499511808.html,东城 崇文门 兴隆都市馨园,2020-04-22,BJ2481217531499511808,整租,1室0厅1卫 31㎡ 精装修,1室0厅1卫,31㎡,精装修,郝萍,31㎡,北,今天,随时入住,低楼层/7层,有,暂无数据,民水,民电,无,集中供暖,3年以内,需提前预约,需咨询,4000,4000,0,4000,
https://bj.lianjia.com/zufang/BJ2483252275486146560.html,丰台 太平桥 威尔夏大道,2020-04-22,BJ2483252275486146560,整租,1室0厅1卫 36㎡ 精装修,1室0厅1卫,36㎡,精装修,张傲,36㎡,北,今天,随时入住,中楼层/8层,有,暂无数据,商水,商电,无,集中供暖,2年以内,需提前预约,季付,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2489240902149873664.html,朝阳 双桥 北花园小区,2020-04-22,BJ2489240902149873664,整租,1室0厅1卫 52㎡,1室0厅1卫,52㎡,#,李迦南,52㎡,南,今天,随时入住,高楼层/29层,有,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,需提前预约,需咨询,4200,4200,0,4200,
https://bj.lianjia.com/zufang/BJ2486224174306033664.html,东城 崇文门 兴隆都市馨园,2020-04-22,BJ2486224174306033664,整租,1室0厅1卫 29㎡,1室0厅1卫,29㎡,#,高珮瑜,29㎡,北,今天,随时入住,中楼层/7层,有,暂无数据,民水,民电,无,集中供暖,3年以内,需提前预约,需咨询,4500,4500,0,4500,
https://bj.lianjia.com/zufang/BJ2390345565834575872.html,大兴 旧宫 亦庄北岸,2020-04-22,BJ2390345565834575872,整租,1室0厅1卫 39㎡,1室0厅1卫,39㎡,#,田毅,39㎡,西,今天,随时入住,低楼层/12层,有,暂无数据,民水,民电,无,自采暖,暂无数据,需提前预约,需咨询,2900,2900,0,2900,
https://bj.lianjia.com/zufang/BJ2407025169794072576.html,朝阳 潘家园 弘善家园,2020-04-19,BJ2407025169794072576,整租,1室0厅1卫 43㎡,1室0厅1卫,43㎡,#,朱孝林,43㎡,南,3天前,随时入住,中楼层/12层,有,暂无数据,民水,民电,有,自采暖,暂无数据,需提前预约,需咨询,4600,4600,0,4600,
https://bj.lianjia.com/zufang/BJ2491323468692594688.html,朝阳 潘家园 弘善家园,2020-04-22,BJ2491323468692594688,整租,1室0厅1卫 47㎡,1室0厅1卫,47㎡,#,江璐,47㎡,南,今天,随时入住,高楼层/11层,有,暂无数据,民水,民电,有,自采暖,2年以内,需提前预约,季付,4700,4700,0,4700,
https://bj.lianjia.com/zufang/BJ2495467565892517888.html,昌平 东关 清秀园北区,2020-04-22,BJ2495467565892517888,整租,1室0厅1卫 44㎡,1室0厅1卫,44㎡,#,魏子伟,44㎡,西,今天,随时入住,中楼层/19层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2487040975063752704.html,丰台 太平桥 威尔夏大道,2020-04-22,BJ2487040975063752704,整租,1室0厅1卫 36㎡,1室0厅1卫,36㎡,#,宋焕锐,36㎡,南,今天,随时入住,中楼层/8层,有,暂无数据,暂无数据,暂无数据,无,自采暖,暂无数据,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2464239455188557824.html,东城 金宝街 东罗圈胡同,2020-04-22,BJ2464239455188557824,整租,1室0厅1卫 16㎡ 精装修,1室0厅1卫,16㎡,精装修,李红根,16㎡,南,今天,随时入住,低楼层/1层,无,暂无数据,民水,民电,无,自采暖,3年以上,需提前预约,季付,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2495496673908752384.html,亦庄开发区 亦庄 荣京丽都,2020-04-22,BJ2495496673908752384,整租,1房间1卫 41㎡ 精装修,1房间1卫,41㎡,精装修,冯丽丽,41㎡,北,今天,随时入住,高楼层/27层,有,暂无数据,商水,商电,无,集中供暖,2年以内,需提前预约,季付,3600,3600,0,3600,
https://bj.lianjia.com/zufang/BJ2480256272092905472.html,朝阳 豆各庄 富力又一城C区,2020-04-20,BJ2480256272092905472,整租,1室0厅1卫 47㎡ 精装修,1室0厅1卫,47㎡,精装修,贾慧敏,47㎡,南,2天前,随时入住,中楼层/18层,有,暂无数据,民水,民电,无,自采暖,1年以内,需提前预约,季付,4200,4200,0,4200,
https://bj.lianjia.com/zufang/BJ2383251611234336768.html,海淀 六里桥 盛今佳园,2020-04-22,BJ2383251611234336768,整租,1房间1卫 36㎡ 精装修,1房间1卫,36㎡,精装修,张傲,36㎡,南,今天,随时入住,低楼层/18层,有,租用车位,民水,商电,有,集中供暖,3年以上,需提前预约,季付,4500,4500,0,4500,
https://bj.lianjia.com/zufang/BJ2487645775967305728.html,西城 马连道 茶贸国际中心,2020-04-22,BJ2487645775967305728,整租,1房间1卫 34㎡,1房间1卫,34㎡,#,宋焕锐,34㎡,北,今天,随时入住,中楼层/14层,有,暂无数据,商水,商电,无,集中供暖,暂无数据,需提前预约,需咨询,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2396859456706052096.html,东城 崇文门 新景家园东区,2020-04-22,BJ2396859456706052096,整租,1室0厅1卫 31㎡ 精装修,1室0厅1卫,31㎡,精装修,齐胜虎,31㎡,西,今天,随时入住,中楼层/15层,有,租用车位,民水,民电,有,集中供暖,3年以上,需提前预约,季付,5300,5300,0,5300,
https://bj.lianjia.com/zufang/BJ2485279193269805056.html,亦庄开发区 亦庄 国融国际,2020-04-22,BJ2485279193269805056,整租,1室0厅1卫 33㎡ 精装修,1室0厅1卫,33㎡,精装修,李晋,33㎡,南,今天,随时入住,中楼层/21层,有,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2472942705043308544.html,亦庄开发区 亦庄 大雄公寓,2020-04-07,BJ2472942705043308544,整租,2房间1卫 49㎡,2房间1卫,49㎡,#,罗理想,49㎡,南,15天前,随时入住,低楼层/6层,有,暂无数据,暂无数据,暂无数据,无,集中供暖,暂无数据,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2299024898972467200.html,通州 梨园 站前巴黎,2020-04-15,BJ2299024898972467200,整租,1房间1卫 26㎡ 精装修,1房间1卫,26㎡,精装修,陈猛,26㎡,西,7天前,随时入住,中楼层/5层,有,暂无数据,商水,商电,无,集中供暖,3年以内,需提前预约,季付,2800,2800,0,2800,
https://bj.lianjia.com/zufang/BJ2498509447153065984.html,大兴 大兴其它 福苑小区,2020-04-18,BJ2498509447153065984,整租,2室1厅1卫 85㎡,2室1厅1卫,85㎡,#,方鑫涛,85㎡,南 北,4天前,随时入住,中楼层/7层,无,免费使用,民水,民电,有,集中供暖,3年以内,需提前预约,需咨询,3600,3600,0,3600,
https://bj.lianjia.com/zufang/BJ2497820934971326464.html,大兴 大兴其它 福苑小区,2020-04-20,BJ2497820934971326464,整租,2室1厅1卫 69㎡,2室1厅1卫,69㎡,#,张秀国,69㎡,南 北,2天前,随时入住,中楼层/6层,无,免费使用,民水,民电,有,集中供暖,3年以内,需提前预约,季付,3200,3200,0,3200,
https://bj.lianjia.com/zufang/BJ2497573201610285056.html,通州 通州其它 旭辉丽舍,2020-04-20,BJ2497573201610285056,整租,1房间1卫 47㎡ 精装修,1房间1卫,47㎡,精装修,孔志鹏,47㎡,北,2天前,随时入住,中楼层/6层,有,暂无数据,商水,商电,无,集中供暖,暂无数据,需提前预约,季付,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2499085937510981632.html,昌平 北七家 温泉花园A区,2020-04-19,BJ2499085937510981632,整租,3室1厅1卫 65㎡,3室1厅1卫,65㎡,#,李雪,65㎡,南 北,3天前,随时入住,低楼层/5层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,需咨询,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2500526625109065728.html,通州 潞苑 自然佳境,2020-04-20,BJ2500526625109065728,整租,1室1厅1卫 58㎡,1室1厅1卫,58㎡,#,沈庆乐,58㎡,西,2天前,随时入住,中楼层/6层,无,暂无数据,民水,民电,无,集中供暖,暂无数据,需提前预约,需咨询,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2495543886512914432.html,东城 左安门 长青园,2020-04-19,BJ2495543886512914432,整租,1室0厅1卫 40㎡,1室0厅1卫,40㎡,#,吕佳煜,40㎡,东,3天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2414312691666788352.html,房山 良乡 伟业嘉园东里,2020-04-15,BJ2414312691666788352,整租,1室1厅1卫 33㎡,1室1厅1卫,33㎡,#,高春来,33㎡,西,7天前,随时入住,高楼层/2层,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,需提前预约,需咨询,2400,2400,0,2400,
https://bj.lianjia.com/zufang/BJ2425149753743646720.html,西城 广安门 车站西街17号院,2020-04-07,BJ2425149753743646720,整租,1室1厅1卫 51㎡,1室1厅1卫,51㎡,#,张悦,51㎡,南,15天前,随时入住,中楼层/18层,有,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,4600,4600,0,4600,
https://bj.lianjia.com/zufang/BJ2391138109800071168.html,东城 天坛 复康南里,2020-04-15,BJ2391138109800071168,整租,2室1厅1卫 51㎡,2室1厅1卫,51㎡,#,秦歌,51㎡,南 北,7天前,随时入住,中楼层/6层,无,租用车位,暂无数据,民电,有,集中供暖,3年以内,需提前预约,季付,5500,5500,0,5500,
https://bj.lianjia.com/zufang/BJ2372351870577410048.html,丰台 和义 红星北里,2020-04-15,BJ2372351870577410048,整租,2室1厅1卫 73㎡,2室1厅1卫,73㎡,#,朱友坤,73㎡,南 北,7天前,随时入住,高楼层/7层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2192625735721041920.html,西城 右安门内 右安门内西街甲2号院,2020-04-15,BJ2192625735721041920,整租,1室1厅1卫 49㎡,1室1厅1卫,49㎡,#,杨少华,49㎡,南,7天前,随时入住,中楼层/6层,无,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,4600,4600,0,4600,
https://bj.lianjia.com/zufang/BJ2404823885733707776.html,丰台 和义 红星北里,2020-04-15,BJ2404823885733707776,整租,2室2厅1卫 85㎡,2室2厅1卫,85㎡,#,陈平,85㎡,南 北,7天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3600,3600,0,3600,
https://bj.lianjia.com/zufang/BJ2481183242753933312.html,东城 崇文门 营房西街,2020-04-08,BJ2481183242753933312,整租,1室1厅1卫 48㎡,1室1厅1卫,48㎡,#,齐胜虎,48㎡,西,14天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,3年以内,需提前预约,需咨询,5300,5300,0,5300,
https://bj.lianjia.com/zufang/BJ2431049258443472896.html,丰台 和义 红星楼,2020-04-15,BJ2431049258443472896,整租,2室1厅1卫 55㎡,2室1厅1卫,55㎡,#,张清贺,55㎡,南 北,7天前,随时入住,中楼层/5层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3500,3500,0,3500,
https://bj.lianjia.com/zufang/BJ2372326148295639040.html,丰台 和义 红星北里,2020-04-07,BJ2372326148295639040,整租,2室1厅1卫 70㎡,2室1厅1卫,70㎡,#,常明智,70㎡,南 北,15天前,随时入住,低楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2415157237669969920.html,丰台 和义 东高地,2020-04-15,BJ2415157237669969920,整租,2室1厅1卫 65㎡,2室1厅1卫,65㎡,#,宋志远,65㎡,东 西,7天前,随时入住,低楼层/3层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2425884805419253760.html,房山 良乡 文化路社区,2020-04-11,BJ2425884805419253760,整租,2室1厅1卫 43㎡,2室1厅1卫,43㎡,#,金学娇,43㎡,南,11天前,随时入住,高楼层/5层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2476856091263107072.html,朝阳 定福庄 电建北院,2020-04-13,BJ2476856091263107072,整租,2室1厅1卫 57㎡,2室1厅1卫,57㎡,#,马仁燕,57㎡,南,9天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,3年以内,需提前预约,季付,4800,4800,0,4800,
https://bj.lianjia.com/zufang/BJ2391138109800071168.html,东城 天坛 复康南里,2020-04-15,BJ2391138109800071168,整租,2室1厅1卫 51㎡,2室1厅1卫,51㎡,#,陈志军,51㎡,南 北,7天前,随时入住,中楼层/6层,无,租用车位,暂无数据,民电,有,集中供暖,3年以内,需提前预约,季付,5500,5500,0,5500,
https://bj.lianjia.com/zufang/BJ2425149753743646720.html,西城 广安门 车站西街17号院,2020-04-07,BJ2425149753743646720,整租,1室1厅1卫 51㎡,1室1厅1卫,51㎡,#,刘佳奇,51㎡,南,15天前,随时入住,中楼层/18层,有,暂无数据,民水,民电,有,集中供暖,2年以内,需提前预约,季付,4600,4600,0,4600,
https://bj.lianjia.com/zufang/BJ2465898325976039424.html,房山 良乡 东礼胡同,2020-04-09,BJ2465898325976039424,整租,2室1厅1卫 73㎡ 精装修,2室1厅1卫,73㎡,精装修,宿景波,73㎡,南 北,13天前,随时入住,低楼层/6层,无,免费使用,暂无数据,暂无数据,有,集中供暖,3年以内,一般下班后可看,季付,2600,2600,0,2600,
https://bj.lianjia.com/zufang/BJ2372351870577410048.html,丰台 和义 红星北里,2020-04-15,BJ2372351870577410048,整租,2室1厅1卫 73㎡,2室1厅1卫,73㎡,#,朱友坤,73㎡,南 北,7天前,随时入住,高楼层/7层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3800,3800,0,3800,
https://bj.lianjia.com/zufang/BJ2475413400642404352.html,丰台 和义 南苑北里三区,2020-04-15,BJ2475413400642404352,整租,2室1厅1卫 68㎡,2室1厅1卫,68㎡,#,张秀雨,68㎡,南 北,7天前,随时入住,低楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,3700,3700,0,3700,
https://bj.lianjia.com/zufang/BJ2409484874622189568.html,东城 左安门 向新西里,2020-04-12,BJ2409484874622189568,整租,2室1厅1卫 50㎡,2室1厅1卫,50㎡,#,郝菲,50㎡,东南,10天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,暂无数据,集中供暖,3年以内,需提前预约,季付,5100,5100,0,5100,
https://bj.lianjia.com/zufang/BJ2297867124737318912.html,房山 良乡 西潞园四里,2020-04-17,BJ2297867124737318912,整租,2室1厅1卫 68㎡,2室1厅1卫,68㎡,#,王德玲,68㎡,南 北,5天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,1年以内,需提前预约,季付,2300,2300,0,2300,
https://bj.lianjia.com/zufang/BJ2482583067387240448.html,昌平 西关环岛 毛纺厂宿舍,2020-04-16,BJ2482583067387240448,整租,2室1厅1卫 57㎡,2室1厅1卫,57㎡,#,丁凡淞,57㎡,南 北,6天前,随时入住,高楼层/4层,无,免费使用,民水,民电,暂无数据,集中供暖,3年以内,需提前预约,季付,2900,2900,0,2900,
https://bj.lianjia.com/zufang/BJ2370784949445345280.html,大兴 观音寺 海悦公馆,2020-04-16,BJ2370784949445345280,整租,1室1厅1卫 40㎡,1室1厅1卫,40㎡,#,韩梦迪,40㎡,北,6天前,随时入住,中楼层/24层,有,暂无数据,暂无数据,暂无数据,有,集中供暖,暂无数据,需提前预约,需咨询,3000,3000,0,3000,
https://bj.lianjia.com/zufang/BJ2415057235219578880.html,西城 马连道 红莲南里,2020-04-16,BJ2415057235219578880,整租,1室1厅1卫 43㎡,1室1厅1卫,43㎡,#,李志平,43㎡,南,6天前,随时入住,中楼层/18层,有,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,4800,4800,0,4800,
https://bj.lianjia.com/zufang/BJ2460739795006267392.html,东城 天坛 金鱼池中区,2020-04-17,BJ2460739795006267392,整租,1室1厅1卫 41㎡,1室1厅1卫,41㎡,#,周胜男,41㎡,西,5天前,随时入住,中楼层/6层,无,免费使用,民水,民电,有,集中供暖,2年以内,需提前预约,季付,4900,4900,0,4900,
https://bj.lianjia.com/zufang/BJ2460682285352501248.html,朝阳 管庄 管庄西里,2020-04-18,BJ2460682285352501248,整租,2室1厅1卫 60㎡ 精装修,2室1厅1卫,60㎡,精装修,张雪,60㎡,南 北,4天前,随时入住,高楼层/6层,无,免费使用,民水,民电,有,集中供暖,3年以上,需提前预约,季付,5000,5000,0,5000,
https://bj.lianjia.com/zufang/BJ2464472058025738240.html,朝阳 管庄 管庄西里,2020-04-18,BJ2464472058025738240,整租,2室1厅1卫 67㎡ 精装修,2室1厅1卫,67㎡,精装修,苑琦萱,67㎡,南 北,4天前,随时入住,低楼层/6层,无,暂无数据,民水,民电,有,集中供暖,暂无数据,需提前预约,需咨询,4800,4800,0,4800,
https://bj.lianjia.com/zufang/BJ2386001498648879104.html,朝阳 管庄 管庄西里,2020-04-18,BJ2386001498648879104,整租,2室1厅1卫 60㎡,2室1厅1卫,60㎡,#,苑琦萱,60㎡,南 北,4天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,3年以上,需提前预约,需咨询,4200,4200,0,4200,
https://bj.lianjia.com/zufang/BJ2401366750760542208.html,房山 良乡 伟业嘉园西里,2020-04-17,BJ2401366750760542208,整租,2室1厅1卫 45㎡,2室1厅1卫,45㎡,#,万志胜,45㎡,北,5天前,随时入住,中楼层/5层,无,租用车位,民水,民电,有,集中供暖,3年以内,需提前预约,季付,2400,2400,0,2400,
https://bj.lianjia.com/zufang/BJ2416408621279100928.html,朝阳 垡头 金蝉北里21号院,2020-04-18,BJ2416408621279100928,整租,2室1厅1卫 61㎡ 精装修,2室1厅1卫,61㎡,精装修,王子豪,61㎡,南 北,4天前,随时入住,高楼层/6层,无,暂无数据,民水,民电,有,集中供暖,1年以内,需提前预约,需咨询,4500,4500,0,4500,
https://bj.lianjia.com/zufang/BJ2490404502398836736.html,朝阳 管庄 万方家园,2020-04-18,BJ2490404502398836736,整租,1室1厅1卫 46㎡ 精装修,1室1厅1卫,46㎡,精装修,庄天浩,46㎡,南,4天前,2020-05-01,中楼层/6层,无,暂无数据,民水,民电,有,自采暖,3年以内,需提前预约,需咨询,4700,4700,0,4700,
https://bj.lianjia.com/zufang/BJ2343364654379565056.html,朝阳 管庄 管庄西里,2020-04-18,BJ2343364654379565056,整租,1室1厅1卫 62㎡,1室1厅1卫,62㎡,#,苑琦萱,62㎡,北,4天前,随时入住,低楼层/24层,有,暂无数据,民水,民电,有,集中供暖,3年以上,一般下班后可看,需咨询,4550,4550,0,4550,
https://bj.lianjia.com/zufang/BJ2410125096724201472.html,朝阳 石佛营 石佛营东里小区,2020-04-18,BJ2410125096724201472,整租,1室1厅1卫 55㎡ 精装修,1室1厅1卫,55㎡,精装修,赵永菠,55㎡,西,4天前,随时入住,高楼层/18层,有,租用车位,民水,民电,有,集中供暖,1年以内,需提前预约,季付,4800,4800,0,4800,
